User_ID,Age,Income (INR),Credit Score,Risk Appetite,Preferred Spending
786,37,3973618,569,Medium,Entertainment
787,30,3785854,807,Medium,Travel
788,45,1730332,527,Low,Entertainment
789,65,4519050,727,Low,Shopping
790,46,4939023,300,Medium,Shopping
791,30,1233290,322,High,Travel
792,63,4825535,802,High,Travel
793,52,3646549,747,High,Travel
794,23,3358546,795,High,Groceries
795,35,681438,724,Low,Travel
796,68,4968424,317,Low,Groceries
797,22,2905430,744,High,Travel
798,64,1458542,860,Low,Dining
799,42,1320780,858,High,Healthcare
800,19,2342936,338,Medium,Entertainment
801,27,4272091,509,Medium,Entertainment
802,47,1504140,510,High,Shopping
803,67,3993868,864,Low,Dining
804,62,1988702,580,High,Healthcare
805,22,3896724,432,Low,Entertainment
806,50,1791711,748,Medium,Entertainment
807,18,1828853,563,Low,Groceries
808,35,2258721,410,High,Shopping
809,49,2160391,854,Medium,Groceries
810,64,4857448,537,Medium,Groceries
811,66,4276773,756,Low,Shopping
812,28,4712121,815,Medium,Healthcare
813,38,2320100,472,Medium,Shopping
814,43,259072,492,Low,Travel
815,42,3675432,814,Medium,Groceries
816,39,4083337,867,High,Travel
817,44,2363843,708,Low,Shopping
818,66,2962594,383,Low,Shopping
819,30,4234941,379,Low,Entertainment
820,50,4401390,877,Low,Healthcare
821,51,589962,508,High,Groceries
822,58,4986445,821,Low,Dining
823,52,3677899,498,High,Shopping
824,18,3623788,870,Low,Entertainment
825,38,1001680,533,Low,Dining
826,65,4331279,543,Medium,Groceries
827,23,2059234,692,Medium,Travel
828,45,1142529,865,High,Groceries
829,34,4140008,745,Medium,Healthcare
830,22,1787138,692,Low,Dining
831,48,2286172,308,High,Entertainment
832,22,1565265,452,Medium,Dining
833,55,4130131,409,Low,Travel
834,20,3442222,565,Medium,Entertainment
835,40,315981,672,Medium,Travel
836,54,4410608,451,Medium,Shopping
837,54,1522014,894,Medium,Groceries
838,27,488569,714,Low,Healthcare
839,27,924071,625,Medium,Shopping
840,36,3456505,850,High,Groceries
841,34,602641,475,High,Travel
842,38,3976764,824,Medium,Healthcare
843,31,1715538,614,High,Travel
844,26,3099675,366,Medium,Entertainment
845,63,3599902,852,Low,Travel
846,18,3599618,483,Low,Dining
847,68,3604629,334,High,Groceries
848,62,2392848,804,High,Shopping
849,30,2973219,375,Medium,Dining
850,21,1844173,771,Medium,Entertainment
851,18,1169224,881,Medium,Groceries
852,66,2967549,822,Low,Entertainment
853,57,4461725,582,Medium,Groceries
854,49,436436,835,Low,Groceries
855,51,2414178,573,High,Healthcare
856,45,274804,838,Low,Dining
857,48,3857390,353,High,Shopping
858,25,3176877,354,Low,Dining
859,56,3989514,576,Low,Entertainment
860,43,2172871,742,Medium,Travel
861,51,2140483,717,High,Entertainment
862,20,3111898,524,Low,Groceries
863,67,687335,869,Low,Travel
864,29,3709163,554,High,Dining
865,18,3587951,475,Low,Shopping
866,61,1461402,865,High,Travel
867,22,4075251,445,High,Travel
868,47,4040507,684,High,Healthcare
869,47,1566851,561,Low,Dining
870,34,2779082,830,Low,Travel
871,65,2326028,670,Medium,Dining
872,64,3185032,496,High,Shopping
873,40,3277195,884,Low,Travel
874,32,2526344,896,Low,Shopping
875,54,3657100,583,High,Entertainment
876,38,2549465,601,High,Travel
877,31,1276837,431,High,Groceries
878,19,3299449,419,Medium,Healthcare
879,28,3310999,435,Medium,Healthcare
880,68,1737746,872,Medium,Healthcare
881,56,1829040,828,High,Shopping
882,55,2611596,333,Low,Dining
883,51,2439564,831,High,Healthcare
884,55,3863289,507,Low,Entertainment
885,67,4388699,598,Medium,Travel
886,51,3116596,821,Medium,Travel
887,35,4327436,393,Medium,Groceries
888,47,2665933,713,Low,Shopping
889,32,3662511,670,Low,Travel
890,44,584083,708,High,Travel
891,68,731598,682,High,Groceries
892,51,2478845,740,High,Groceries
893,69,866252,746,Medium,Dining
894,55,3250798,370,High,Dining
895,50,2736047,383,Medium,Dining
896,41,3524353,508,Low,Travel
897,32,3454992,558,Medium,Groceries
898,47,4997663,538,Medium,Entertainment
899,59,896362,601,Medium,Shopping
900,68,4661835,531,Low,Dining
901,34,3735443,581,Low,Entertainment
902,22,2132303,693,High,Healthcare
903,46,2951821,717,High,Travel
904,21,626941,505,High,Shopping
905,27,4073770,563,Low,Travel
906,34,586354,610,Low,Entertainment
907,27,3140149,378,Low,Dining
908,34,1135709,641,Low,Entertainment
909,37,2685178,861,Low,Entertainment
910,41,3453965,394,Medium,Travel
911,22,2285469,650,High,Dining
912,51,3865632,361,Medium,Travel
913,23,3722348,441,High,Dining
914,19,1546365,410,Medium,Groceries
915,30,1336078,826,Low,Groceries
916,60,686598,456,High,Groceries
917,60,4743758,838,Medium,Groceries
918,65,733037,896,High,Groceries
919,28,4031871,308,Low,Healthcare
920,68,784933,575,Low,Travel
921,64,413933,526,High,Entertainment
922,40,1201720,485,High,Groceries
923,33,2347914,890,Low,Healthcare
924,48,2885662,515,Low,Healthcare
925,28,627709,732,Low,Travel
926,33,455539,868,Medium,Travel
927,25,1950866,655,High,Dining
928,21,3504513,691,Low,Dining
929,57,3977173,878,High,Groceries
930,21,2002272,574,Medium,Shopping
931,42,4376429,793,Medium,Dining
932,20,3368097,750,Low,Shopping
933,49,2235030,719,High,Entertainment
934,20,2150852,463,Medium,Dining
935,44,212120,862,High,Entertainment
936,46,824135,891,High,Healthcare
937,49,4939052,482,Low,Healthcare
938,67,2253902,609,Medium,Entertainment
939,68,4945920,316,Medium,Healthcare
940,36,2421186,745,Medium,Entertainment
941,38,3521613,469,High,Shopping
942,22,1034030,579,Medium,Groceries
943,35,4586152,639,Medium,Entertainment
944,45,2551441,818,High,Dining
945,59,3124553,310,Medium,Dining
946,39,2466598,823,Medium,Shopping
947,38,1976238,432,High,Entertainment
948,23,262784,447,Medium,Healthcare
949,18,2659730,865,Low,Groceries
950,22,4638072,378,High,Dining
951,58,2195127,645,Medium,Groceries
952,29,1941070,548,Low,Groceries
953,43,1708834,841,High,Travel
954,63,1235108,323,Medium,Groceries
955,51,4537739,770,High,Entertainment
956,66,678365,500,Low,Travel
957,31,3114212,430,High,Shopping
958,43,2274242,655,Medium,Healthcare
959,62,3415400,449,Low,Travel
960,44,1819110,825,High,Groceries
961,26,694209,603,Medium,Healthcare
962,43,813398,840,Medium,Groceries
963,64,1734230,349,Low,Groceries
964,39,1963796,763,Low,Travel
965,64,4990280,539,High,Shopping
966,47,1051980,781,Medium,Groceries
967,60,1966299,754,Low,Entertainment
968,65,4667610,582,Medium,Travel
969,34,4220018,634,High,Entertainment
970,43,1862656,651,Low,Entertainment
971,53,2810366,626,High,Groceries
972,18,1434599,635,High,Entertainment
973,25,760846,380,Low,Healthcare
974,66,4523242,386,High,Shopping
975,52,1395307,557,Medium,Groceries
976,69,3071712,484,Low,Entertainment
977,32,4317143,422,Medium,Shopping
978,64,3177407,395,High,Shopping
979,39,1055656,814,Low,Healthcare
980,31,4860745,742,Medium,Healthcare
981,43,3766568,813,Medium,Dining
982,45,4879020,670,Medium,Shopping
983,40,1992363,604,Medium,Groceries
984,31,838922,656,Medium,Healthcare
985,41,977867,447,High,Groceries
986,19,4260861,584,High,Shopping
987,62,3266461,561,High,Healthcare
988,43,2702884,873,High,Dining
989,31,1902424,790,High,Shopping
990,68,3501643,330,High,Groceries
991,24,4375252,567,High,Dining
992,20,1385560,311,Medium,Shopping
993,64,1960968,490,High,Healthcare
994,40,1146301,699,Medium,Entertainment
995,63,4527101,836,Low,Shopping
996,60,1067838,390,High,Travel
997,64,1257880,899,Medium,Groceries
998,62,3287714,800,Low,Healthcare
999,35,4519859,600,Low,Healthcare
1000,55,3678192,410,Medium,Travel
1001,52,1771853,379,Medium,Entertainment
1002,68,668224,732,Medium,Dining
1003,32,3330576,716,High,Healthcare
1004,42,3440216,513,Low,Dining
1005,54,1507066,746,High,Dining
1006,45,985890,317,High,Dining
1007,27,4287954,353,High,Entertainment
1008,56,1122229,539,Low,Shopping
1009,34,3038109,717,Low,Travel
1010,56,2803441,785,Low,Groceries
1011,39,398017,743,Medium,Travel
1012,43,3943757,865,High,Healthcare
1013,61,3068921,898,Medium,Travel
1014,42,3203225,422,Medium,Groceries
1015,34,2529518,719,High,Shopping
1016,30,4644623,865,Low,Healthcare
1017,37,4428316,515,High,Shopping
1018,42,866775,719,Medium,Healthcare
1019,21,3778478,850,Low,Groceries
1020,27,4902034,527,Low,Shopping
1021,20,654529,536,Medium,Groceries
1022,58,2544218,629,Low,Groceries
1023,62,3061129,768,Low,Entertainment
1024,35,1311766,786,High,Travel
1025,64,3621147,848,High,Healthcare
1026,53,739203,878,Medium,Dining
1027,64,1511629,714,Medium,Dining
1028,39,1100542,518,Medium,Shopping
1029,51,3411636,680,Low,Groceries
1030,64,4154780,386,Medium,Travel
1031,25,4428416,760,High,Healthcare
1032,57,3145759,710,Low,Shopping
1033,66,494768,824,Medium,Groceries
1034,61,3552921,746,Low,Entertainment
1035,36,261264,599,Low,Dining
1036,59,2659507,707,Low,Dining
1037,58,4837452,674,Medium,Healthcare
1038,54,3652097,532,Low,Healthcare
1039,23,3551191,348,Low,Healthcare
1040,69,1418284,485,Low,Shopping
1041,43,3280202,504,High,Healthcare
1042,51,3921993,377,Medium,Shopping
1043,62,2148058,780,High,Travel
1044,23,4888827,685,Low,Groceries
1045,54,822207,493,Low,Dining
1046,50,842064,402,High,Shopping
1047,39,1065630,675,Low,Groceries
1048,38,4525001,586,High,Entertainment
1049,23,3146878,781,Low,Healthcare
1050,23,2185500,549,Low,Dining
1051,65,3172881,500,Low,Entertainment
1052,21,1509989,835,Low,Shopping
1053,47,368678,760,Medium,Healthcare
1054,28,4826160,599,Medium,Groceries
1055,47,4250501,777,Medium,Travel
1056,48,1175924,382,High,Groceries
1057,41,1003789,757,High,Shopping
1058,26,370923,597,High,Travel
1059,20,500406,663,High,Travel
1060,68,717961,339,Medium,Healthcare
1061,48,1235598,639,High,Groceries
1062,57,2711902,815,High,Shopping
1063,54,3840377,407,High,Entertainment
1064,53,363944,615,Low,Entertainment
1065,41,2796105,413,High,Travel
1066,48,3222345,466,Low,Healthcare
1067,23,2890543,560,High,Entertainment
1068,19,3169852,523,High,Travel
1069,37,4956004,561,Low,Groceries
1070,45,1558454,550,High,Entertainment
1071,28,4071018,825,Low,Dining
1072,21,1270804,425,High,Shopping
1073,32,2637220,505,High,Dining
1074,23,2303627,439,Low,Groceries
1075,66,3298350,361,Medium,Dining
1076,47,4635686,582,Low,Groceries
1077,55,3777643,353,Medium,Groceries
1078,68,4824341,645,Low,Healthcare
1079,19,2589911,823,Medium,Dining
1080,32,1926681,435,High,Travel
1081,28,317408,629,Medium,Groceries
1082,25,836431,443,High,Dining
1083,43,3635504,735,Low,Travel
1084,68,999288,581,Medium,Shopping
1085,62,1436541,435,High,Travel
1086,61,2236721,788,Low,Dining
1087,22,1840913,700,Medium,Dining
1088,23,517798,748,High,Travel
1089,43,1451222,569,Medium,Travel
1090,21,690783,316,Medium,Entertainment
1091,36,1307177,568,High,Groceries
1092,37,986796,781,High,Dining
1093,50,4859014,518,Low,Groceries
1094,37,3694585,618,High,Groceries
1095,66,2192834,537,High,Shopping
1096,29,4323412,844,Medium,Dining
1097,64,4119736,584,High,Groceries
1098,18,4916302,336,Medium,Shopping
1099,43,2673055,402,Medium,Entertainment
1100,31,1527877,729,High,Groceries
1101,55,4376852,538,High,Groceries
1102,54,2887328,424,High,Entertainment
1103,28,2099955,864,High,Dining
1104,53,2105888,899,Low,Travel
1105,30,4398811,487,Medium,Entertainment
1106,60,872225,555,Low,Travel
1107,20,3710463,884,Low,Dining
1108,50,1640334,829,Medium,Travel
1109,23,2324365,691,Low,Healthcare
1110,67,3270610,767,High,Travel
1111,27,3403178,552,High,Entertainment
1112,22,597693,860,High,Groceries
1113,40,3932238,475,High,Groceries
1114,27,2172613,765,Medium,Shopping
1115,61,2815880,876,High,Entertainment
1116,19,4024484,588,Medium,Dining
1117,30,3358483,349,Medium,Shopping
1118,57,3535705,303,Medium,Groceries
1119,19,1544091,799,Medium,Groceries
1120,37,604470,522,Low,Shopping
1121,18,4529394,561,Low,Entertainment
1122,54,991624,834,High,Healthcare
1123,26,1801207,675,Medium,Travel
1124,34,1807245,360,High,Healthcare
1125,26,3195035,655,High,Healthcare
1126,28,2509305,323,High,Healthcare
1127,32,3056188,592,High,Entertainment
1128,41,2743628,856,Medium,Healthcare
1129,55,684427,655,Medium,Travel
1130,52,2617714,874,Low,Dining
1131,47,4918740,328,Medium,Shopping
1132,48,4158905,656,Medium,Healthcare
1133,66,4991506,664,High,Healthcare
1134,22,4283372,708,Medium,Shopping
1135,61,1309229,565,High,Shopping
1136,67,4093623,590,Medium,Dining
1137,31,4586897,866,Low,Groceries
1138,28,2289884,452,High,Dining
1139,26,4404099,518,Medium,Groceries
1140,51,3580796,472,Medium,Entertainment
1141,29,1711546,311,High,Travel
1142,52,1696030,815,Low,Dining
1143,52,3049090,661,Low,Travel
1144,18,3512750,878,Medium,Shopping
1145,57,211009,776,Medium,Dining
1146,39,4572472,876,Medium,Entertainment
1147,46,1923480,381,High,Shopping
1148,25,3899397,639,High,Entertainment
1149,28,2191367,740,High,Entertainment
1150,58,530328,525,Medium,Healthcare
1151,54,4609013,670,Low,Shopping
1152,31,2908668,327,High,Entertainment
1153,47,1200294,315,Low,Healthcare
1154,52,3398454,576,Medium,Groceries
1155,38,1146984,632,High,Healthcare
1156,54,2485362,782,High,Groceries
1157,22,3042894,865,High,Healthcare
1158,36,3650375,587,Medium,Healthcare
1159,31,377265,413,Medium,Travel
1160,43,3426585,337,Medium,Travel
1161,21,3728329,753,Low,Shopping
1162,42,3236773,465,Low,Entertainment
1163,62,4584432,504,High,Travel
1164,59,1890792,544,High,Groceries
1165,42,1831570,632,Medium,Travel
1166,35,2175556,695,Medium,Shopping
1167,57,3690678,806,Medium,Dining
1168,25,4973598,420,High,Groceries
1169,56,1860102,558,Medium,Dining
1170,57,2545170,709,Low,Groceries
1171,31,1711710,609,Low,Entertainment
1172,49,1967091,367,High,Entertainment
1173,68,1032230,413,High,Entertainment
1174,55,1016609,519,Low,Shopping
1175,50,3835192,519,Medium,Travel
1176,40,4784470,772,High,Dining
1177,32,4262316,685,High,Dining
1178,50,3388741,597,High,Travel
1179,42,4364133,552,Low,Shopping
1180,34,1855464,704,High,Travel
1181,50,1606819,791,Low,Healthcare
1182,64,1078835,656,Low,Healthcare
1183,19,823578,727,Medium,Entertainment
1184,31,3477560,514,Medium,Healthcare
1185,57,3369870,679,Medium,Dining
1186,57,2669485,513,High,Entertainment
1187,68,3231946,397,Low,Dining
1188,56,2579093,827,High,Shopping
1189,68,4702748,827,Low,Groceries
1190,23,2960451,834,High,Travel
1191,23,4998064,853,Low,Groceries
1192,20,897389,848,Medium,Dining
1193,24,4655978,627,Medium,Travel
1194,68,3966176,464,High,Dining
1195,25,4441244,415,Low,Shopping
1196,59,4373414,449,Medium,Entertainment
1197,69,4104840,817,Low,Travel
1198,32,4020730,331,High,Dining
1199,64,3049310,592,Medium,Healthcare
1200,46,3048411,476,High,Healthcare
1201,50,3544443,360,High,Dining
1202,69,1256504,888,Low,Groceries
1203,47,2644149,715,High,Entertainment
1204,56,2414669,682,High,Shopping
1205,44,2154702,897,Low,Shopping
1206,53,4789079,306,Low,Dining
1207,46,1299469,384,High,Shopping
1208,55,4344111,697,Medium,Travel
1209,50,2860038,692,Medium,Shopping
1210,54,1387171,346,Low,Healthcare
1211,44,3133361,640,High,Dining
1212,50,621655,797,Medium,Travel
1213,21,999717,777,Low,Shopping
1214,39,2682266,725,Low,Healthcare
1215,19,1121806,725,Low,Entertainment
1216,27,3607129,814,High,Groceries
1217,22,991043,428,Low,Shopping
1218,27,3501112,548,Medium,Healthcare
1219,50,1393728,430,High,Entertainment
1220,55,1704329,622,Medium,Entertainment
1221,30,1977850,842,Medium,Healthcare
1222,48,735888,365,Medium,Healthcare
1223,64,4118446,400,High,Healthcare
1224,53,2768921,330,Medium,Groceries
1225,62,2402888,490,Low,Dining
1226,41,2059722,877,Low,Healthcare
1227,69,4324741,714,Medium,Dining
1228,32,2752192,799,Low,Entertainment
1229,46,335797,894,High,Groceries
1230,25,2733573,345,High,Entertainment
1231,22,1924620,388,Low,Groceries
1232,46,2782229,674,Low,Entertainment
1233,64,3312734,545,High,Travel
1234,21,558062,857,Medium,Travel
1235,29,3155251,556,High,Healthcare
1236,62,2277645,651,Medium,Dining
1237,19,1601471,872,Low,Entertainment
1238,44,4979897,404,Low,Groceries
1239,48,1916548,636,Medium,Shopping
1240,68,4604003,825,Medium,Travel
1241,68,1218143,600,High,Travel
1242,53,4300321,376,Medium,Entertainment
1243,53,4358527,810,Low,Shopping
1244,43,2087145,529,Low,Dining
1245,60,2297711,877,Low,Dining
1246,44,237361,331,Medium,Dining
1247,22,3098845,357,Medium,Healthcare
1248,37,3663227,403,Low,Healthcare
1249,28,2657856,611,Medium,Entertainment
1250,27,1961856,366,High,Shopping
1251,57,2541102,673,High,Entertainment
1252,55,3771488,534,Medium,Groceries
1253,23,200037,411,Medium,Shopping
1254,25,3817177,688,Low,Groceries
1255,40,4697868,707,Medium,Shopping
1256,64,821531,353,Low,Healthcare
1257,43,853668,538,High,Dining
1258,63,3604158,594,Medium,Travel
1259,60,2856040,411,High,Shopping
1260,29,903645,387,Medium,Shopping
1261,43,1505927,775,Medium,Travel
1262,30,2821872,603,Low,Shopping
1263,57,793975,604,Low,Dining
1264,35,3065728,589,Medium,Entertainment
1265,42,4183063,507,Medium,Travel
1266,50,2482373,881,Low,Travel
1267,64,3040152,669,High,Dining
1268,57,2750552,519,Medium,Dining
1269,60,1052224,530,Low,Travel
1270,29,2592735,648,Medium,Dining
1271,61,1561968,554,Low,Entertainment
1272,53,3822546,751,High,Dining
1273,65,3806940,441,Medium,Entertainment
1274,21,3268929,368,Medium,Dining
1275,22,3800200,388,High,Travel
1276,54,759031,435,Medium,Shopping
1277,25,2901243,822,Medium,Groceries
1278,59,2319228,741,Medium,Travel
1279,66,4635728,337,Low,Groceries
1280,45,406384,507,Low,Dining
1281,48,3727089,509,Medium,Dining
1282,26,4335554,812,High,Shopping
1283,68,4539242,659,High,Dining
1284,46,3188088,876,Medium,Groceries
1285,31,1179907,300,Low,Travel
1286,57,413968,680,Low,Travel
1287,58,4782692,836,Medium,Entertainment
1288,39,494957,693,Low,Shopping
1289,28,2101737,349,Low,Groceries
1290,40,2547855,695,High,Dining
1291,18,1664458,331,Medium,Healthcare
1292,63,2502743,844,Low,Shopping
1293,54,4788156,533,Low,Shopping
1294,38,1185461,325,Low,Healthcare
1295,43,2821021,853,Medium,Travel
1296,63,3555361,733,Medium,Entertainment
1297,53,2006423,360,Low,Travel
1298,40,2150408,852,High,Travel
1299,18,827915,740,High,Healthcare
1300,68,3794128,429,Medium,Dining
1301,57,1376957,653,High,Dining
1302,32,1606427,497,Low,Entertainment
1303,38,3689550,670,Medium,Entertainment
1304,64,4095090,446,Medium,Groceries
1305,26,2045786,797,High,Groceries
1306,26,2965013,347,Medium,Travel
1307,27,236382,471,High,Healthcare
1308,69,1062219,614,High,Entertainment
1309,43,1918303,675,Low,Shopping
1310,58,4252127,832,High,Dining
1311,52,1474856,719,High,Healthcare
1312,69,4001082,695,Medium,Entertainment
1313,42,3546668,821,Low,Groceries
1314,43,4129268,486,Low,Entertainment
1315,28,2907260,332,High,Dining
1316,55,3405677,368,Medium,Entertainment
1317,19,2706068,891,Medium,Dining
1318,24,1835407,490,Medium,Healthcare
1319,35,4292550,400,Low,Entertainment
1320,44,683075,784,Low,Entertainment
1321,51,4159770,584,High,Groceries
1322,44,1977310,689,High,Healthcare
1323,34,527370,864,Medium,Shopping
1324,60,3128751,459,High,Dining
